;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250,,,,,,,,,,,,
;Version,1191, Build date, Nov 15 2016,  SN:CCDC3016FE411C6,,,,,,,,,,,
676.493683,-48,-3,-2255,-1,-1,-1,13983.421,118.301,-52.907,-8537.129,,,,,2007-01-06 01:40:11.010
676.513672,-41,17,-2254,-1,-2,-1,13983.453,118.324,-52.767,-8537.078,,,,,2007-01-06 01:40:11.030
676.533691,-28,-3,-2246,0,-1,-1,13983.508,118.165,-52.685,-8536.99,-71,-300,-440,,2007-01-06 01:40:11.050
676.553711,-46,-10,-2247,-2,-3,1,13983.495,117.947,-52.612,-8537.015,,,,,2007-01-06 01:40:11.070
676.57373,-45,2,-2247,0,0,-1,13983.48,117.955,-52.615,-8537.039,,,,,2007-01-06 01:40:11.090
676.59375,-40,-2,-2249,-1,-2,-2,13983.602,118.144,-52.492,-8536.838,,,,,2007-01-06 01:40:11.110
676.613739,-21,-1,-2270,0,0,1,13983.611,118.027,-52.414,-8536.826,,,,,2007-01-06 01:40:11.130
676.633758,-29,8,-2261,-3,-1,-2,13983.573,118.184,-52.299,-8536.886,-67,-305,-442,,2007-01-06 01:40:11.150
676.653778,-45,-11,-2231,-1,-1,-1,13983.559,118.055,-52.421,-8536.91,,,,,2007-01-06 01:40:11.170
676.673767,-35,22,-2239,-1,0,-1,13983.703,118.184,-52.359,-8536.672,,,,,2007-01-06 01:40:11.190
676.693786,-26,6,-2233,-1,-1,1,13983.576,118.074,-52.39,-8536.883,,,,,2007-01-06 01:40:11.210
676.713806,-20,-6,-2232,0,0,-1,13983.608,118.145,-52.135,-8536.831,,,,,2007-01-06 01:40:11.230
676.733795,-32,-28,-2224,2,0,1,13983.64,117.897,-52.07,-8536.781,-75,-304,-441,,2007-01-06 01:40:11.250
676.753814,-44,-3,-2225,-3,-1,1,13983.627,117.788,-51.903,-8536.806,-75,-304,-441,33790,2007-01-06 01:40:11.270
676.773834,-33,-26,-2239,-1,-1,-1,13983.634,117.822,-52.001,-8536.793,,,,,2007-01-06 01:40:11.290
676.793854,-27,-6,-2260,-1,-1,0,13983.62,117.809,-51.935,-8536.817,,,,,2007-01-06 01:40:11.310
676.813873,-33,-1,-2220,-2,-2,-1,13983.582,117.975,-51.782,-8536.876,,,,,2007-01-06 01:40:11.330
676.833862,-48,-3,-2246,2,1,0,13983.636,117.91,-51.856,-8536.789,-69,-305,-440,,2007-01-06 01:40:11.350
676.853882,-25,-2,-2256,-1,-1,0,13983.69,117.904,-51.795,-8536.702,,,,,2007-01-06 01:40:11.370
676.873993,-32,-10,-2257,-1,0,-1,13983.697,118.114,-51.772,-8536.687,,,,,2007-01-06 01:40:11.390
676.89389,-30,-3,-2237,-1,0,1,13983.773,118.149,-51.68,-8536.562,,,,,2007-01-06 01:40:11.410
676.91391,-23,-13,-2248,-1,-1,1,13983.736,118.114,-51.669,-8536.623,,,,,2007-01-06 01:40:11.430
676.933929,-29,-1,-2237,0,0,-2,13983.675,118.173,-51.898,-8536.722,-71,-300,-440,,2007-01-06 01:40:11.450
676.953949,-35,-8,-2260,-1,0,-1,13983.615,118.062,-51.869,-8536.821,,,,,2007-01-06 01:40:11.470
676.973968,-33,5,-2251,-1,-2,-1,13983.6,118.2,-51.822,-8536.844,,,,,2007-01-06 01:40:11.490
676.993957,-31,-1,-2237,0,1,-1,13983.61,117.877,-51.749,-8536.833,,,,,2007-01-06 01:40:11.510
677.013977,-31,5,-2249,-1,-3,-2,13983.573,118.028,-51.592,-8536.893,,,,,2007-01-06 01:40:11.530
677.033996,-42,5,-2238,1,0,0,13983.626,117.944,-51.62,-8536.806,-75,-304,-441,,2007-01-06 01:40:11.550
677.053985,-23,1,-2232,-2,-2,-1,13983.589,118.005,-51.49,-8536.867,,,,,2007-01-06 01:40:11.570
677.074005,-44,3,-2267,1,0,-2,13983.621,118.136,-51.285,-8536.815,,,,,2007-01-06 01:40:11.590
677.094055,-46,-8,-2234,-2,-1,-1,13983.651,118.266,-51.333,-8536.763,,,,,2007-01-06 01:40:11.610
677.114044,-33,-1,-2238,0,0,-1,13983.748,118.351,-51.479,-8536.601,,,,,2007-01-06 01:40:11.630
677.134033,-44,-2,-2224,-2,-1,0,13983.916,118.241,-51.44,-8536.327,-70,-306,-441,,2007-01-06 01:40:11.650
677.154053,-31,-2,-2257,-2,-1,0,13984.083,118.374,-51.396,-8536.053,,,,,2007-01-06 01:40:11.670
677.174072,-25,3,-2238,-2,0,2,13984.091,118.402,-51.426,-8536.04,,,,,2007-01-06 01:40:11.690
677.194092,-31,-9,-2255,0,-1,0,13984.031,118.297,-51.371,-8536.139,,,,,2007-01-06 01:40:11.710
677.214111,-29,-1,-2258,-2,-1,-1,13983.927,118.153,-51.331,-8536.312,,,,,2007-01-06 01:40:11.730
677.2341,-39,9,-2216,-2,-2,-3,13983.933,118.427,-51.405,-8536.298,-70,-313,-443,,2007-01-06 01:40:11.750
677.25412,-35,-4,-2255,1,2,1,13983.896,118.416,-51.407,-8536.359,-70,-313,-443,33790,2007-01-06 01:40:11.770
677.274139,-26,4,-2244,0,0,0,13984.062,118.478,-51.5,-8536.085,,,,,2007-01-06 01:40:11.790
677.294128,-38,-2,-2240,0,0,2,13984.001,118.478,-51.609,-8536.184,,,,,2007-01-06 01:40:11.810
677.314148,-19,-2,-2244,-1,-1,-1,13983.965,118.586,-51.433,-8536.243,,,,,2007-01-06 01:40:11.830
677.334167,-33,-16,-2251,2,0,-1,13983.837,118.624,-51.218,-8536.453,-59,-310,-444,,2007-01-06 01:40:11.850
677.354187,-28,-17,-2247,-1,-1,-1,13983.847,118.723,-50.992,-8536.438,,,,,2007-01-06 01:40:11.870
677.374206,-23,-16,-2251,1,-1,2,13983.923,118.795,-50.842,-8536.313,,,,,2007-01-06 01:40:11.890
677.394195,-47,-13,-2239,-1,-1,-1,13983.908,118.862,-50.851,-8536.337,,,,,2007-01-06 01:40:11.910
677.414215,-27,2,-2232,1,1,-2,13984.007,118.81,-50.81,-8536.175,,,,,2007-01-06 01:40:11.930
677.434234,-28,-1,-2229,-1,-2,1,13983.948,118.757,-50.608,-8536.273,-72,-306,-443,,2007-01-06 01:40:11.950
677.454223,-29,-7,-2239,1,0,-1,13984.001,118.894,-50.683,-8536.184,,,,,2007-01-06 01:40:11.970
677.474243,-40,-11,-2236,-1,-1,1,13983.987,118.916,-50.533,-8536.208,,,,,2007-01-06 01:40:11.990
677.494262,-15,-11,-2245,0,0,1,13983.995,118.929,-50.374,-8536.195,,,,,2007-01-06 01:40:12.010
677.514252,-32,8,-2240,-2,-1,0,13984.027,118.882,-50.314,-8536.145,,,,,2007-01-06 01:40:12.030
677.534271,-43,-7,-2248,-1,-1,0,13983.921,118.916,-50.344,-8536.318,-74,-298,-433,,2007-01-06 01:40:12.050
677.554291,-19,-4,-2264,-1,-1,-2,13983.951,118.857,-50.45,-8536.268,,,,,2007-01-06 01:40:12.070
677.57431,-42,-11,-2228,-1,-1,1,13984.095,118.822,-50.579,-8536.032,,,,,2007-01-06 01:40:12.090
677.59433,-43,-6,-2267,-2,-1,0,13984.126,118.873,-50.55,-8535.981,,,,,2007-01-06 01:40:12.110
677.614349,-41,-9,-2246,-1,-1,0,13984.089,118.837,-50.529,-8536.043,,,,,2007-01-06 01:40:12.130
677.634338,-26,-5,-2230,-2,-1,0,13984.096,119.008,-50.422,-8536.029,-75,-294,-432,,2007-01-06 01:40:12.150
677.654358,-22,-3,-2277,-1,-1,-2,13984.104,119.107,-50.349,-8536.014,,,,,2007-01-06 01:40:12.170
677.674347,-37,-16,-2253,2,1,-1,13983.975,119.066,-50.491,-8536.226,,,,,2007-01-06 01:40:12.190
677.694366,-26,11,-2212,0,1,-3,13983.96,118.987,-50.562,-8536.25,,,,,2007-01-06 01:40:12.210
677.714386,-40,-8,-2245,-1,-1,-2,13983.787,118.985,-50.515,-8536.534,,,,,2007-01-06 01:40:12.230
677.734405,-34,-7,-2237,0,0,-3,13983.818,119.093,-50.476,-8536.483,-67,-300,-435,,2007-01-06 01:40:12.250
677.754425,-27,-7,-2257,0,-1,-1,13983.85,119.216,-50.156,-8536.431,-67,-300,-435,33792,2007-01-06 01:40:12.270
677.774414,-17,-2,-2236,0,-1,1,13983.858,119.18,-50.088,-8536.418,,,,,2007-01-06 01:40:12.290
677.794433,-18,-4,-2273,0,0,-2,13983.91,119.241,-50.244,-8536.331,,,,,2007-01-06 01:40:12.310
677.814453,-42,8,-2266,-1,1,0,13983.941,119.221,-50.295,-8536.281,,,,,2007-01-06 01:40:12.330
677.834472,-37,5,-2247,-1,-1,1,13984.039,119.369,-50.372,-8536.118,-68,-304,-448,,2007-01-06 01:40:12.350
677.854492,-19,3,-2227,-1,-1,1,13984.07,119.401,-50.372,-8536.067,,,,,2007-01-06 01:40:12.370
677.874481,-32,-7,-2234,1,0,1,13984.125,119.303,-50.171,-8535.979,,,,,2007-01-06 01:40:12.390
677.89447,-29,0,-2231,-1,-1,-1,13984.043,119.293,-50.093,-8536.114,,,,,2007-01-06 01:40:12.410
677.91449,-34,2,-2224,0,0,-2,13984.027,119.292,-50.206,-8536.139,,,,,2007-01-06 01:40:12.430
677.934509,-34,-1,-2251,-1,-1,-1,13983.944,119.145,-50.359,-8536.276,-77,-301,-441,,2007-01-06 01:40:12.451
677.954529,-28,-8,-2247,-2,-1,-2,13983.793,119.232,-50.423,-8536.522,,,,,2007-01-06 01:40:12.471
677.974518,-25,-11,-2255,-1,-1,-1,13983.825,119.107,-50.398,-8536.472,,,,,2007-01-06 01:40:12.491
677.994568,-38,-17,-2216,-3,-2,1,13983.787,119.161,-50.435,-8536.533,,,,,2007-01-06 01:40:12.511
678.014557,-33,2,-2253,-2,0,0,13983.795,119.195,-50.353,-8536.52,,,,,2007-01-06 01:40:12.531
678.034576,-23,11,-2257,-1,-1,-1,13983.848,119.244,-50.497,-8536.432,-69,-310,-447,,2007-01-06 01:40:12.551
678.054596,-21,16,-2231,1,0,-1,13983.742,119.23,-50.458,-8536.605,,,,,2007-01-06 01:40:12.571
678.074615,-55,-3,-2252,0,0,-2,13983.796,119.272,-50.453,-8536.517,,,,,2007-01-06 01:40:12.591
678.094665,-38,-8,-2247,-1,-1,2,13983.759,119.286,-50.363,-8536.577,,,,,2007-01-06 01:40:12.611
678.114624,-25,4,-2240,1,0,1,13983.655,119.145,-50.28,-8536.751,,,,,2007-01-06 01:40:12.631
678.134643,-35,-8,-2233,0,-1,-2,13983.55,119.112,-50.214,-8536.924,-67,-303,-442,,2007-01-06 01:40:12.651
678.154632,-25,-13,-2267,-1,0,-1,13983.626,119.03,-50.223,-8536.799,,,,,2007-01-06 01:40:12.671
678.174652,-20,9,-2248,0,-2,0,13983.633,119.069,-50.325,-8536.787,,,,,2007-01-06 01:40:12.691
678.194671,-27,-1,-2234,-1,-1,-2,13983.665,118.978,-50.261,-8536.736,,,,,2007-01-06 01:40:12.711
678.214691,-27,-7,-2227,-2,-1,0,13983.605,119.013,-50.281,-8536.834,,,,,2007-01-06 01:40:12.731
678.23468,-19,-2,-2246,-2,-1,-1,13983.726,119.088,-50.254,-8536.634,-75,-301,-439,,2007-01-06 01:40:12.751
678.254699,-49,-19,-2249,-1,0,0,13983.735,118.935,-50.325,-8536.622,-75,-301,-439,33796,2007-01-06 01:40:12.771
678.274719,-37,-9,-2242,-3,-2,0,13983.629,119.106,-50.276,-8536.794,,,,,2007-01-06 01:40:12.791
678.294739,-18,-5,-2247,1,0,-1,13983.636,119.215,-50.258,-8536.781,,,,,2007-01-06 01:40:12.811
678.314728,-38,3,-2265,1,0,-1,13983.599,119.19,-50.187,-8536.842,,,,,2007-01-06 01:40:12.831
678.334747,-33,-7,-2223,1,1,-1,13983.584,119.183,-50.156,-8536.866,-75,-306,-432,,2007-01-06 01:40:12.851
678.354767,-15,-3,-2233,0,0,-1,13983.547,119.214,-50.102,-8536.927,,,,,2007-01-06 01:40:12.871
678.374756,-38,3,-2222,-1,-1,-1,13983.512,119.046,-49.888,-8536.988,,,,,2007-01-06 01:40:12.891
678.394775,-42,-11,-2248,-1,-2,-1,13983.656,119.131,-49.837,-8536.751,,,,,2007-01-06 01:40:12.911
678.414795,-32,1,-2215,1,0,2,13983.665,119.13,-49.657,-8536.737,,,,,2007-01-06 01:40:12.931
678.434814,-28,-4,-2231,-1,-1,0,13983.788,119.041,-49.451,-8536.538,-80,-308,-445,,2007-01-06 01:40:12.951
678.454803,-31,-10,-2227,0,0,1,13983.797,119.1,-49.362,-8536.524,,,,,2007-01-06 01:40:12.971
678.474823,-47,-5,-2224,-1,-1,-3,13983.781,119.226,-49.341,-8536.547,,,,,2007-01-06 01:40:12.991
678.494842,-18,-10,-2239,-1,0,-2,13983.743,119.431,-49.247,-8536.607,,,,,2007-01-06 01:40:13.011
678.514862,-44,5,-2244,1,1,-1,13983.752,119.428,-49.162,-8536.594,,,,,2007-01-06 01:40:13.031
678.534851,-46,-11,-2261,-2,-1,-1,13983.76,119.543,-49.093,-8536.58,-76,-305,-444,,2007-01-06 01:40:13.051
678.55487,-30,6,-2233,0,0,0,13983.723,119.418,-49.037,-8536.642,,,,,2007-01-06 01:40:13.071
678.57489,-26,2,-2238,-2,-2,0,13983.731,119.446,-49.015,-8536.628,,,,,2007-01-06 01:40:13.091
678.594909,-27,-6,-2262,-2,-1,-1,13983.738,119.685,-49.004,-8536.613,,,,,2007-01-06 01:40:13.111
678.614929,-43,7,-2255,0,0,-2,13983.77,119.734,-48.88,-8536.562,,,,,2007-01-06 01:40:13.131
678.634918,-33,2,-2243,-1,-1,0,13983.709,119.74,-49.052,-8536.661,-76,-300,-442,,2007-01-06 01:40:13.151
678.654938,-34,1,-2245,-1,0,-1,13983.649,119.62,-49.127,-8536.76,,,,,2007-01-06 01:40:13.171
678.674927,-19,-1,-2251,-2,-1,-1,13983.659,119.592,-48.802,-8536.746,,,,,2007-01-06 01:40:13.191
678.694946,-18,-18,-2236,-1,-3,1,13983.691,119.726,-48.56,-8536.694,,,,,2007-01-06 01:40:13.211
678.714966,-39,1,-2237,0,0,1,13983.79,119.674,-48.496,-8536.532,,,,,2007-01-06 01:40:13.231
678.734985,-46,-12,-2238,0,0,0,13983.958,119.67,-48.366,-8536.257,-76,-310,-442,,2007-01-06 01:40:13.251
678.754974,-35,-10,-2242,0,0,1,13983.966,119.591,-48.451,-8536.245,-76,-310,-442,33824,2007-01-06 01:40:13.271
678.774994,-17,-1,-2231,-1,-1,-1,13983.929,119.804,-48.316,-8536.304,,,,,2007-01-06 01:40:13.291
678.795013,-45,0,-2251,2,1,-1,13984.029,119.737,-48.248,-8536.142,,,,,2007-01-06 01:40:13.311
678.815033,-31,2,-2240,-2,-2,0,13984.059,119.797,-48.249,-8536.09,,,,,2007-01-06 01:40:13.331
678.835022,-29,-11,-2249,0,0,2,13983.953,119.913,-48.354,-8536.263,-74,-298,-447,,2007-01-06 01:40:13.351
678.855041,-35,5,-2264,-1,-1,-2,13983.983,119.965,-48.347,-8536.212,,,,,2007-01-06 01:40:13.371
678.875061,-49,-1,-2229,0,0,0,13984.037,120.065,-48.279,-8536.123,,,,,2007-01-06 01:40:13.391
678.89508,-44,10,-2248,1,0,0,13984.111,120.236,-48.52,-8535.998,,,,,2007-01-06 01:40:13.411
678.91513,-29,6,-2244,0,1,0,13984.186,120.31,-48.698,-8535.873,,,,,2007-01-06 01:40:13.431
678.935089,-33,11,-2248,-3,-1,1,13984.149,120.234,-48.714,-8535.934,-68,-297,-439,,2007-01-06 01:40:13.451
678.955108,-16,-7,-2244,0,0,-1,13984.135,120.293,-48.709,-8535.957,,,,,2007-01-06 01:40:13.471
678.975097,-23,-1,-2234,0,0,-3,13984.051,120.38,-48.741,-8536.093,,,,,2007-01-06 01:40:13.491
678.995147,-42,14,-2247,-2,-1,-1,13984.15,120.439,-48.755,-8535.931,,,,,2007-01-06 01:40:13.511
679.015137,-46,7,-2256,-1,-1,1,13984.111,120.53,-48.903,-8535.991,,,,,2007-01-06 01:40:13.531
679.035156,-45,-4,-2256,-1,0,0,13984.097,120.625,-48.733,-8536.014,,,,,2007-01-06 01:40:13.551
679.055176,-41,5,-2250,1,0,-1,13984.152,120.577,-48.685,-8535.926,-71,-303,-438,,2007-01-06 01:40:13.571
679.075165,-28,0,-2254,-2,-1,1,13984.229,120.271,-48.609,-8535.803,,,,,2007-01-06 01:40:13.591
679.095184,-25,-4,-2241,-2,-2,0,13984.214,120.281,-48.752,-8535.827,,,,,2007-01-06 01:40:13.611
679.115265,-32,-1,-2247,-1,-1,0,13984.246,120.206,-48.713,-8535.776,,,,,2007-01-06 01:40:13.631
679.135223,-33,-1,-2247,-2,-2,-1,13984.188,119.969,-48.552,-8535.876,,,,,2007-01-06 01:40:13.651
679.155212,-21,-7,-2260,0,-1,-1,13984.264,120.022,-48.648,-8535.75,-77,-308,-436,,2007-01-06 01:40:13.671
679.175232,-28,-14,-2239,0,1,0,13984.296,119.965,-48.419,-8535.699,,,,,2007-01-06 01:40:13.691
679.195251,-23,-3,-2249,0,0,0,13984.328,120.037,-48.204,-8535.648,,,,,2007-01-06 01:40:13.711
679.215271,-31,1,-2242,-1,-2,2,13984.359,120.052,-48.05,-8535.596,,,,,2007-01-06 01:40:13.731
679.23526,-52,-6,-2260,0,0,2,13984.367,120.083,-48.106,-8535.583,,,,,2007-01-06 01:40:13.751
679.255279,-28,-7,-2247,-1,-1,1,13984.353,120.211,-48.016,-8535.605,-59,-298,-435,33765,2007-01-06 01:40:13.771
679.275299,-48,-10,-2203,0,0,-1,13984.339,120.155,-47.87,-8535.629,,,,,2007-01-06 01:40:13.791
679.295288,-42,-8,-2241,1,0,-1,13984.278,120.262,-47.878,-8535.727,,,,,2007-01-06 01:40:13.811
679.315399,-34,17,-2254,-2,-2,0,13984.195,120.212,-47.886,-8535.864,,,,,2007-01-06 01:40:13.831
679.335327,-38,-4,-2263,-2,-1,0,13984.181,120.332,-47.768,-8535.886,,,,,2007-01-06 01:40:13.851
679.355346,-53,-2,-2234,1,0,-1,13984.19,120.148,-47.779,-8535.874,-74,-303,-438,,2007-01-06 01:40:13.871
679.375335,-61,-6,-2252,-2,-3,1,13984.107,120.181,-47.77,-8536.009,,,,,2007-01-06 01:40:13.891
679.395355,-27,7,-2246,0,0,0,13984.228,120.366,-47.821,-8535.809,,,,,2007-01-06 01:40:13.911
679.415375,-17,9,-2264,0,1,0,13984.189,120.505,-47.939,-8535.869,,,,,2007-01-06 01:40:13.931
679.435394,-40,10,-2261,0,1,-2,13984.175,120.402,-48.077,-8535.893,,,,,2007-01-06 01:40:13.951
679.455383,-16,-9,-2261,-1,-1,0,13984.135,120.685,-48.249,-8535.953,-68,-308,-441,,2007-01-06 01:40:13.971
679.475403,-25,5,-2233,-1,0,-1,13984.099,120.685,-48.157,-8536.014,,,,,2007-01-06 01:40:13.991
679.495422,-40,-24,-2235,1,0,-1,13984.107,120.606,-48.151,-8536.001,,,,,2007-01-06 01:40:14.011
679.515472,-31,-14,-2246,-1,-1,-2,13984.206,120.678,-48.101,-8535.838,,,,,2007-01-06 01:40:14.031
679.535461,-45,3,-2240,0,0,1,13984.191,120.752,-48.099,-8535.862,,,,,2007-01-06 01:40:14.051
679.55545,-15,-2,-2273,1,0,0,13984.199,120.931,-48.006,-8535.847,-76,-307,-440,,2007-01-06 01:40:14.071
679.57547,-47,-5,-2247,0,0,0,13984.274,121.073,-48.099,-8535.721,,,,,2007-01-06 01:40:14.091
679.595489,-39,-3,-2234,0,1,-1,13984.374,121.117,-48.035,-8535.558,,,,,2007-01-06 01:40:14.111
679.615478,-22,-6,-2247,-1,-1,3,13984.384,120.911,-47.836,-8535.545,,,,,2007-01-06 01:40:14.131
679.635498,-47,7,-2203,-1,-2,-1,13984.438,120.861,-47.892,-8535.458,,,,,2007-01-06 01:40:14.151
679.655517,-24,10,-2261,-2,-1,1,13984.514,120.658,-48.042,-8535.335,-77,-304,-441,,2007-01-06 01:40:14.172
679.675506,-25,8,-2237,-2,-1,1,13984.544,120.642,-48.198,-8535.285,,,,,2007-01-06 01:40:14.192
679.695526,-42,-15,-2254,-4,-1,0,13984.483,120.696,-48.358,-8535.383,,,,,2007-01-06 01:40:14.212
679.715545,-47,-6,-2258,-1,-1,-3,13984.466,120.861,-48.52,-8535.407,,,,,2007-01-06 01:40:14.232
679.735565,-30,-9,-2219,-2,0,-1,13984.544,120.742,-48.468,-8535.282,,,,,2007-01-06 01:40:14.252
679.755585,-42,-18,-2256,-3,-2,0,13984.596,120.817,-48.608,-8535.194,-70,-316,-441,33796,2007-01-06 01:40:14.272
679.775574,-30,4,-2223,-1,-1,0,13984.581,120.833,-48.709,-8535.219,,,,,2007-01-06 01:40:14.292
679.795593,-27,-8,-2231,-2,-2,0,13984.724,120.84,-48.824,-8534.983,,,,,2007-01-06 01:40:14.312
679.815613,-25,0,-2248,-2,-1,2,13984.756,120.688,-48.788,-8534.933,,,,,2007-01-06 01:40:14.332
679.835602,-26,9,-2247,-2,-2,0,13984.786,120.673,-48.847,-8534.883,,,,,2007-01-06 01:40:14.352
679.855621,-24,9,-2257,0,1,0,13984.886,120.764,-48.875,-8534.719,-74,-307,-431,,2007-01-06 01:40:14.372
679.875641,-19,-8,-2254,1,0,0,13984.963,120.69,-48.768,-8534.594,,,,,2007-01-06 01:40:14.392
679.89566,-51,-3,-2248,-1,-1,0,13985.016,120.688,-48.746,-8534.507,,,,,2007-01-06 01:40:14.412
679.915649,-47,5,-2244,-1,-1,0,13985.024,120.75,-48.831,-8534.494,,,,,2007-01-06 01:40:14.432
679.935669,-38,-7,-2231,0,0,-1,13984.986,120.81,-48.941,-8534.555,,,,,2007-01-06 01:40:14.452
679.955688,-39,-14,-2232,-3,-1,-2,13984.97,120.968,-48.962,-8534.578,-70,-306,-439,,2007-01-06 01:40:14.472
679.975677,-32,-1,-2228,-1,-2,0,13984.932,121.068,-49.045,-8534.639,,,,,2007-01-06 01:40:14.492
679.995727,-37,-12,-2279,2,0,-2,13984.986,121.187,-48.881,-8534.549,,,,,2007-01-06 01:40:14.512
680.015716,-32,-8,-2229,0,0,0,13985.039,121.154,-48.95,-8534.462,,,,,2007-01-06 01:40:14.532
680.035736,-35,-5,-2245,-2,-1,-1,13984.98,121.035,-48.92,-8534.561,,,,,2007-01-06 01:40:14.552
680.055755,-35,-4,-2267,-2,-1,-2,13984.921,120.949,-48.725,-8534.66,-63,-304,-443,,2007-01-06 01:40:14.572
680.075775,-48,-5,-2256,1,0,0,13984.906,120.972,-48.838,-8534.683,,,,,2007-01-06 01:40:14.592
680.095764,-34,4,-2259,-2,-1,0,13984.892,120.853,-48.881,-8534.708,,,,,2007-01-06 01:40:14.612
680.115783,-49,8,-2234,0,0,1,13984.878,120.832,-48.886,-8534.732,,,,,2007-01-06 01:40:14.632
680.135772,-37,-17,-2241,-2,-2,-2,13984.774,120.73,-48.719,-8534.904,,,,,2007-01-06 01:40:14.652
680.155792,-40,-9,-2228,-1,-2,-2,13984.738,120.842,-48.388,-8534.963,-71,-303,-442,,2007-01-06 01:40:14.672
680.175812,-32,-7,-2234,0,0,0,13984.768,120.935,-48.356,-8534.913,,,,,2007-01-06 01:40:14.692
680.195831,-46,-8,-2224,-2,-2,-1,13984.685,120.879,-48.444,-8535.049,,,,,2007-01-06 01:40:14.712
680.215851,-46,14,-2263,-1,-1,-1,13984.624,120.931,-48.543,-8535.148,,,,,2007-01-06 01:40:14.732
680.23584,-35,-5,-2252,-1,0,-1,13984.677,121.018,-48.618,-8535.059,,,,,2007-01-06 01:40:14.752
680.255859,-43,4,-2228,0,1,2,13984.662,120.956,-48.659,-8535.084,-76,-305,-438,33802,2007-01-06 01:40:14.772
680.275879,-32,2,-2227,0,0,-2,13984.67,121.006,-48.667,-8535.07,,,,,2007-01-06 01:40:14.792
680.295898,-43,-2,-2244,-1,-1,-1,13984.792,120.873,-48.64,-8534.872,,,,,2007-01-06 01:40:14.812
680.315887,-22,2,-2262,-2,-1,1,13984.867,120.9,-48.985,-8534.748,,,,,2007-01-06 01:40:14.832
680.335907,-33,-8,-2252,-3,-1,1,13984.989,120.773,-48.997,-8534.55,,,,,2007-01-06 01:40:14.852
680.355926,-35,-6,-2232,-1,-1,0,13985.087,120.709,-49.083,-8534.389,-69,-307,-440,,2007-01-06 01:40:14.872
680.375915,-47,-18,-2257,-1,-1,1,13985.072,120.753,-49.085,-8534.412,,,,,2007-01-06 01:40:14.892
680.395965,-26,-7,-2212,-1,-1,-1,13985.081,120.724,-49.039,-8534.399,,,,,2007-01-06 01:40:14.912
680.415954,-48,-13,-2252,-2,-1,0,13985.225,120.805,-49.016,-8534.162,,,,,2007-01-06 01:40:14.932
680.435974,-37,-2,-2223,-1,-1,2,13985.256,120.925,-48.956,-8534.11,,,,,2007-01-06 01:40:14.952
680.455963,-30,-16,-2252,0,0,0,13985.308,121.119,-49.016,-8534.022,-72,-301,-441,,2007-01-06 01:40:14.972
680.475982,-23,-4,-2261,-1,0,0,13985.338,121.135,-49.128,-8533.972,,,,,2007-01-06 01:40:14.992
680.496002,-30,-19,-2250,-1,-1,0,13985.392,121.112,-49.099,-8533.883,,,,,2007-01-06 01:40:15.012
680.515991,-27,-13,-2226,1,0,0,13985.377,121.166,-49.084,-8533.907,,,,,2007-01-06 01:40:15.032
680.536072,-34,3,-2238,1,0,1,13985.386,121.091,-49.046,-8533.894,,,,,2007-01-06 01:40:15.052
680.55603,-29,-12,-2249,-1,-1,-2,13985.372,121.019,-48.911,-8533.918,-72,-299,-441,,2007-01-06 01:40:15.072
680.57605,-44,7,-2244,1,0,0,13985.381,121.048,-48.858,-8533.904,,,,,2007-01-06 01:40:15.092
680.596039,-40,-2,-2238,0,0,-1,13985.389,121.022,-48.986,-8533.89,,,,,2007-01-06 01:40:15.112
680.616058,-42,0,-2236,-3,-1,0,13985.465,120.945,-49.111,-8533.766,,,,,2007-01-06 01:40:15.132
680.636078,-50,5,-2285,-4,-2,0,13985.451,120.872,-49.069,-8533.79,,,,,2007-01-06 01:40:15.152
680.656097,-31,4,-2229,-1,-1,0,13985.435,121.041,-49.1,-8533.814,-65,-301,-441,,2007-01-06 01:40:15.172
680.676117,-44,-10,-2236,-1,0,0,13985.329,120.984,-49.356,-8533.987,,,,,2007-01-06 01:40:15.192
680.696106,-29,-15,-2253,-2,-1,-3,13985.269,120.935,-49.325,-8534.086,,,,,2007-01-06 01:40:15.212
680.716125,-46,2,-2234,-1,-1,-1,13985.414,120.895,-49.276,-8533.85,,,,,2007-01-06 01:40:15.232
680.736145,-28,-4,-2228,-1,-1,1,13985.399,120.907,-49.283,-8533.874,,,,,2007-01-06 01:40:15.252
680.756164,-34,-5,-2250,-1,-1,0,13985.43,120.971,-49.136,-8533.822,-72,-301,-439,33775,2007-01-06 01:40:15.272
680.776153,-35,4,-2261,0,-1,0,13985.438,120.945,-49.134,-8533.809,,,,,2007-01-06 01:40:15.292
680.796173,-31,-23,-2249,-2,-1,0,13985.56,120.989,-49.141,-8533.61,,,,,2007-01-06 01:40:15.312
680.816192,-40,-16,-2238,0,0,0,13985.613,120.861,-49.282,-8533.524,,,,,2007-01-06 01:40:15.332
680.836212,-24,-1,-2251,-3,-2,1,13985.689,120.79,-49.355,-8533.4,,,,,2007-01-06 01:40:15.352
680.856201,-32,-10,-2276,-2,-2,1,13985.787,120.919,-49.415,-8533.237,-67,-312,-451,,2007-01-06 01:40:15.372
680.87622,-31,-1,-2253,1,0,3,13985.862,121.014,-49.483,-8533.112,,,,,2007-01-06 01:40:15.392
680.89624,-46,-10,-2242,0,1,1,13985.916,120.782,-49.646,-8533.027,,,,,2007-01-06 01:40:15.412
