;Title, http://www.gcdataconcepts.com, HAM-IMU+alt, MPU9250 BMP280,,,,,,,,,,,,,
;Version,1379, Build date, Jan 12 2018,  SN:CCDC50029F4C138,,,,,,,,,,,,
;Start_time, 2018-06-16, 09:03:47.967,2018-06-16 09:03:47.967,,,,,,,,,,,,,
;Temperature,-999, deg C,  Vbat,3476, mv,,,,,,,,,,,
;MPU SR,200,Hz,  Accel sens,2048,counts/g, Gyro sens,16,counts/dps,  Mag SR,10,Hz,  Mag sens,1666,counts/mT,,
;BMP280 SI,0.5,s ,,,,,,,,,,,,,,
;Deadband,0, counts,,,,,,,,,,,,,,
;DeadbandTimeout,5,sec,,,,,,,,,,,,,,
;Time, Ax, Ay, Az, Gx, Gy, Gz, Qw, Qx, Qy, Qz, Mx, My, Mz, P, T,Date Time
49.278626,259,2037,63,-2,-2,0,-9228.819,-5679.546,10301.339,-6699.963,211,-278,-316,,,2018-06-16 09:04:37.246
49.298615,265,2043,60,2,0,-1,-9228.977,-5679.466,10301.338,-6699.814,,,,,,2018-06-16 09:04:37.266
49.318604,248,2050,66,-2,-2,-1,-9228.915,-5679.576,10301.415,-6699.687,,,,,,2018-06-16 09:04:37.286
49.338593,261,2046,50,-1,-2,-1,-9228.896,-5679.589,10301.45,-6699.649,,,,,,2018-06-16 09:04:37.306
49.358582,248,2047,62,-2,-3,0,-9228.973,-5679.401,10301.519,-6699.598,,,,,,2018-06-16 09:04:37.326
49.378571,247,2068,67,0,-1,0,-9228.949,-5679.305,10301.579,-6699.619,203,-277,-320,,,2018-06-16 09:04:37.346
49.39856,271,2043,79,-1,-3,0,-9228.966,-5679.252,10301.515,-6699.738,,,,,,2018-06-16 09:04:37.366
49.418549,262,2047,78,-2,-1,2,-9228.826,-5679.158,10301.685,-6699.75,,,,,,2018-06-16 09:04:37.386
49.438508,257,2063,82,-1,-2,1,-9228.874,-5679.18,10301.596,-6699.801,,,,,,2018-06-16 09:04:37.406
49.458527,248,2027,42,-1,-1,-2,-9228.74,-5679.247,10301.636,-6699.868,,,,,,2018-06-16 09:04:37.426
49.478516,236,2055,51,-1,0,1,-9228.686,-5679.35,10301.596,-6699.917,206,-278,-316,,,2018-06-16 09:04:37.446
49.498475,253,2068,71,-1,0,1,-9228.771,-5679.397,10301.434,-6700.008,,,,,,2018-06-16 09:04:37.465
49.518464,248,2048,75,0,0,0,-9228.674,-5679.436,10301.439,-6700.101,,,,,,2018-06-16 09:04:37.485
49.538453,252,2044,67,-2,-1,1,-9228.629,-5679.373,10301.493,-6700.134,,,,,,2018-06-16 09:04:37.505
49.558442,254,2045,102,0,0,0,-9228.437,-5679.319,10301.649,-6700.205,,,,,,2018-06-16 09:04:37.525
49.578431,255,2052,78,-3,-1,0,-9228.326,-5679.209,10301.824,-6700.182,199,-278,-319,,,2018-06-16 09:04:37.545
49.59842,261,2038,74,-1,-2,0,-9228.27,-5679.293,10301.885,-6700.094,,,,,,2018-06-16 09:04:37.565
49.618409,258,2050,37,-2,-1,-1,-9228.418,-5679.194,10301.863,-6700.008,,,,,,2018-06-16 09:04:37.585
49.638398,258,2048,82,0,-1,0,-9228.484,-5679.256,10301.883,-6699.832,,,,,,2018-06-16 09:04:37.605
49.658356,264,2054,60,-2,-2,0,-9228.303,-5679.279,10302.098,-6699.733,199,-278,-319,100063,28670,2018-06-16 09:04:37.625
49.678376,243,2047,17,-4,-1,-1,-9228.233,-5679.169,10302.268,-6699.661,203,-282,-324,,,2018-06-16 09:04:37.645
49.698334,258,2044,77,-2,-1,2,-9228.207,-5679.129,10302.204,-6699.829,,,,,,2018-06-16 09:04:37.665
49.718354,246,2049,77,0,1,2,-9228.298,-5679.186,10302.116,-6699.792,,,,,,2018-06-16 09:04:37.685
49.738312,269,2065,51,0,0,1,-9228.341,-5679.366,10302.07,-6699.65,,,,,,2018-06-16 09:04:37.705
49.758301,267,2048,81,0,0,-2,-9228.369,-5679.352,10302.052,-6699.65,,,,,,2018-06-16 09:04:37.725
49.778351,245,2051,72,-1,-1,1,-9228.379,-5679.246,10302.151,-6699.573,213,-285,-328,,,2018-06-16 09:04:37.745
49.798279,267,2050,72,-1,-1,-1,-9228.42,-5679.333,10302.099,-6699.525,,,,,,2018-06-16 09:04:37.765
49.818268,255,2034,41,-1,-1,-1,-9228.492,-5679.308,10302.013,-6699.579,,,,,,2018-06-16 09:04:37.785
49.838257,266,2031,52,-2,-1,1,-9228.525,-5679.216,10302.026,-6699.592,,,,,,2018-06-16 09:04:37.805
49.858246,268,2044,77,-1,-2,0,-9228.539,-5679.239,10302.063,-6699.496,,,,,,2018-06-16 09:04:37.825
49.878205,241,2065,70,-2,-1,-2,-9228.537,-5679.374,10301.997,-6699.486,202,-280,-323,,,2018-06-16 09:04:37.845
49.898194,258,2044,79,-1,-1,0,-9228.613,-5679.275,10302.007,-6699.449,,,,,,2018-06-16 09:04:37.865
49.918183,257,2048,61,-1,-2,0,-9228.639,-5679.059,10302.132,-6699.403,,,,,,2018-06-16 09:04:37.885
49.938172,253,2058,67,-2,-2,1,-9228.578,-5679.208,10302.138,-6699.352,,,,,,2018-06-16 09:04:37.905
49.958161,251,2050,60,-1,-1,1,-9228.549,-5679.133,10302.176,-6699.397,,,,,,2018-06-16 09:04:37.925
49.97815,253,2053,47,0,0,2,-9228.503,-5679.179,10302.272,-6699.274,205,-282,-324,,,2018-06-16 09:04:37.945
49.998139,261,2030,62,-1,-2,-1,-9228.622,-5679.151,10302.246,-6699.175,,,,,,2018-06-16 09:04:37.965
50.018128,235,2056,79,0,-1,-2,-9228.64,-5679.085,10302.178,-6699.31,,,,,,2018-06-16 09:04:37.985
50.038178,250,2031,75,-3,-2,2,-9228.61,-5679.034,10302.224,-6699.324,,,,,,2018-06-16 09:04:38.005
50.058106,250,2052,55,-1,-1,1,-9228.553,-5679.298,10302.174,-6699.255,,,,,,2018-06-16 09:04:38.025
50.078095,245,2048,55,-2,-1,-1,-9228.507,-5679.062,10302.348,-6699.251,209,-280,-323,,,2018-06-16 09:04:38.045
50.098084,261,2055,55,-1,-2,0,-9228.53,-5679.085,10302.28,-6699.305,,,,,,2018-06-16 09:04:38.065
50.118073,272,2058,69,1,1,1,-9228.575,-5679.031,10302.217,-6699.385,,,,,,2018-06-16 09:04:38.085
50.138031,265,2045,49,-1,-1,-1,-9228.436,-5679.166,10302.268,-6699.384,,,,,,2018-06-16 09:04:38.105
50.158021,255,2031,90,-2,-1,0,-9228.502,-5679.157,10302.159,-6699.469,209,-280,-323,100067,28660,2018-06-16 09:04:38.125
50.17801,249,2044,49,0,1,-1,-9228.371,-5679.059,10302.253,-6699.587,198,-284,-320,,,2018-06-16 09:04:38.145
50.197999,269,2049,74,-2,-2,0,-9228.618,-5678.956,10302.139,-6699.509,,,,,,2018-06-16 09:04:38.165
50.217957,276,2067,80,0,0,-1,-9228.506,-5678.905,10302.29,-6699.475,,,,,,2018-06-16 09:04:38.185
50.237977,253,2037,53,-2,-1,0,-9228.557,-5678.812,10302.262,-6699.527,,,,,,2018-06-16 09:04:38.205
50.257966,266,2041,65,-1,-1,1,-9228.524,-5678.884,10302.302,-6699.449,,,,,,2018-06-16 09:04:38.225
50.277955,251,2038,59,-2,-1,0,-9228.363,-5678.996,10302.531,-6699.224,200,-279,-322,,,2018-06-16 09:04:38.245
50.297913,241,2051,68,-3,-2,-1,-9228.275,-5679.137,10302.628,-6699.076,,,,,,2018-06-16 09:04:38.265
50.317902,255,2048,77,-3,-1,-1,-9228.271,-5679.285,10302.623,-6698.966,,,,,,2018-06-16 09:04:38.285
50.337891,244,2039,56,-2,-2,0,-9228.263,-5679.273,10302.677,-6698.902,,,,,,2018-06-16 09:04:38.305
50.35788,235,2038,69,-1,-2,-1,-9228.246,-5679.15,10302.799,-6698.843,,,,,,2018-06-16 09:04:38.325
50.377869,259,2034,68,-1,-2,1,-9228.254,-5679.129,10302.743,-6698.936,197,-268,-319,,,2018-06-16 09:04:38.345
50.397858,251,2042,45,-1,-1,0,-9228.396,-5678.937,10302.716,-6698.944,,,,,,2018-06-16 09:04:38.365
50.417847,240,2045,58,-2,-1,-1,-9228.316,-5678.882,10302.831,-6698.924,,,,,,2018-06-16 09:04:38.385
50.437836,254,2040,81,-4,-2,1,-9228.292,-5678.832,10302.931,-6698.846,,,,,,2018-06-16 09:04:38.405
50.457825,252,2057,67,0,-1,1,-9228.279,-5678.901,10302.891,-6698.866,,,,,,2018-06-16 09:04:38.425
50.477784,266,2051,69,-3,-1,-2,-9228.164,-5678.926,10303.075,-6698.72,206,-285,-316,,,2018-06-16 09:04:38.445
50.497803,239,2032,53,-3,-2,1,-9228.238,-5678.825,10303.145,-6698.596,,,,,,2018-06-16 09:04:38.465
50.517792,237,2048,59,-2,-2,0,-9228.18,-5678.894,10303.189,-6698.55,,,,,,2018-06-16 09:04:38.485
50.537751,239,2043,87,-2,-1,0,-9228.269,-5678.791,10303.18,-6698.528,,,,,,2018-06-16 09:04:38.505
50.55774,259,2049,67,-1,-1,-1,-9228.357,-5678.612,10303.271,-6698.42,,,,,,2018-06-16 09:04:38.525
50.577729,270,2047,60,-1,-1,1,-9228.269,-5678.672,10303.299,-6698.446,207,-279,-308,,,2018-06-16 09:04:38.545
50.597718,245,2049,75,-1,-1,-1,-9228.302,-5678.443,10303.338,-6698.536,,,,,,2018-06-16 09:04:38.565
50.617707,257,2030,72,-1,-3,1,-9228.327,-5678.442,10303.362,-6698.465,,,,,,2018-06-16 09:04:38.585
50.637696,252,2049,45,-2,-2,0,-9228.298,-5678.429,10303.404,-6698.451,,,,,,2018-06-16 09:04:38.605
50.657685,251,2037,88,0,0,-1,-9228.31,-5678.48,10303.276,-6698.588,207,-279,-308,100063,28670,2018-06-16 09:04:38.625
50.677643,247,2038,51,-2,-1,-1,-9228.292,-5678.618,10303.244,-6698.546,207,-279,-320,,,2018-06-16 09:04:38.645
50.697663,248,2040,74,-2,-1,0,-9228.347,-5678.636,10303.211,-6698.505,,,,,,2018-06-16 09:04:38.665
50.717621,272,2053,68,-1,-3,1,-9228.308,-5678.422,10303.291,-6698.617,,,,,,2018-06-16 09:04:38.685
50.73761,259,2051,56,0,0,0,-9228.238,-5678.471,10303.539,-6698.291,,,,,,2018-06-16 09:04:38.705
50.757599,239,2043,78,-2,-3,-2,-9228.194,-5678.53,10303.461,-6698.421,,,,,,2018-06-16 09:04:38.725
50.777588,249,2055,59,-1,-1,0,-9228.278,-5678.525,10303.366,-6698.456,202,-273,-321,,,2018-06-16 09:04:38.745
50.797577,255,2053,94,-1,-1,0,-9228.379,-5678.488,10303.285,-6698.472,,,,,,2018-06-16 09:04:38.765
50.817566,249,2039,85,0,0,1,-9228.423,-5678.444,10303.397,-6698.276,,,,,,2018-06-16 09:04:38.785
50.837555,248,2057,75,-1,-1,-1,-9228.351,-5678.61,10303.329,-6698.341,,,,,,2018-06-16 09:04:38.805
50.857544,253,2054,63,1,1,-1,-9228.397,-5678.615,10303.316,-6698.293,,,,,,2018-06-16 09:04:38.825
50.877533,248,2039,57,-3,-1,0,-9228.307,-5678.734,10303.322,-6698.308,198,-277,-324,,,2018-06-16 09:04:38.845
50.897492,258,2044,66,0,0,1,-9228.389,-5678.643,10303.351,-6698.226,,,,,,2018-06-16 09:04:38.864
50.917481,241,2047,70,-3,-1,0,-9228.48,-5678.424,10303.315,-6698.341,,,,,,2018-06-16 09:04:38.884
50.93747,253,2058,71,1,0,1,-9228.528,-5678.529,10303.323,-6698.173,,,,,,2018-06-16 09:04:38.904
50.957459,250,2054,53,-2,-1,-1,-9228.531,-5678.446,10303.331,-6698.228,,,,,,2018-06-16 09:04:38.924
50.977448,258,2051,61,-1,-1,0,-9228.459,-5678.632,10303.251,-6698.293,206,-285,-314,,,2018-06-16 09:04:38.944
50.997498,258,2041,57,-2,-1,0,-9228.552,-5678.488,10303.274,-6698.253,,,,,,2018-06-16 09:04:38.964
51.017426,247,2052,86,-1,-1,0,-9228.552,-5678.403,10303.354,-6698.201,,,,,,2018-06-16 09:04:38.984
51.037446,257,2042,62,-2,-3,-1,-9228.547,-5678.485,10303.308,-6698.209,,,,,,2018-06-16 09:04:39.004
51.057343,263,2046,63,-2,-1,1,-9228.704,-5678.477,10303.178,-6698.198,,,,,,2018-06-16 09:04:39.024
51.077363,257,2042,65,0,0,-1,-9228.712,-5678.527,10303.154,-6698.183,204,-278,-314,,,2018-06-16 09:04:39.044
51.097352,255,2046,61,-1,-2,-1,-9228.625,-5678.619,10303.183,-6698.18,,,,,,2018-06-16 09:04:39.064
51.117341,266,2032,55,-1,-1,0,-9228.694,-5678.583,10303.201,-6698.088,,,,,,2018-06-16 09:04:39.084
51.137299,265,2054,72,-1,-2,0,-9228.686,-5678.562,10303.159,-6698.181,,,,,,2018-06-16 09:04:39.104
51.157288,241,2046,62,-1,0,1,-9228.786,-5678.49,10303.12,-6698.164,204,-278,-314,100067,28670,2018-06-16 09:04:39.124
51.177308,247,2048,61,0,-2,-1,-9228.898,-5678.681,10302.977,-6698.068,197,-276,-309,,,2018-06-16 09:04:39.144
51.197266,267,2040,69,-1,-1,-1,-9228.83,-5678.669,10303.054,-6698.053,,,,,,2018-06-16 09:04:39.164
51.217255,265,2046,57,-1,-1,0,-9228.76,-5678.672,10303.102,-6698.074,,,,,,2018-06-16 09:04:39.184
51.237244,244,2048,61,-2,-1,-1,-9228.726,-5678.598,10303.148,-6698.113,,,,,,2018-06-16 09:04:39.204
51.257233,256,2067,76,-2,-1,1,-9228.848,-5678.504,10303.085,-6698.121,,,,,,2018-06-16 09:04:39.224
51.277222,244,2039,59,-1,-2,1,-9228.898,-5678.523,10303.051,-6698.088,209,-278,-323,,,2018-06-16 09:04:39.244
51.297211,258,2046,75,-1,-2,0,-9228.848,-5678.44,10303.042,-6698.24,,,,,,2018-06-16 09:04:39.264
51.31717,265,2034,77,0,0,0,-9228.862,-5678.462,10303.11,-6698.098,,,,,,2018-06-16 09:04:39.284
51.337159,260,2064,75,-2,-4,0,-9228.948,-5678.343,10303.015,-6698.227,,,,,,2018-06-16 09:04:39.304
51.357148,264,2053,76,-1,-1,1,-9228.835,-5678.245,10303.137,-6698.279,,,,,,2018-06-16 09:04:39.324
51.377137,272,2045,66,-1,-1,1,-9228.772,-5678.133,10303.304,-6698.202,218,-276,-333,,,2018-06-16 09:04:39.344
51.397126,248,2035,59,-3,-2,0,-9228.724,-5678.152,10303.425,-6698.067,,,,,,2018-06-16 09:04:39.364
51.417115,254,2050,90,-2,-2,-1,-9228.79,-5678.119,10303.502,-6697.886,,,,,,2018-06-16 09:04:39.384
51.437104,247,2036,60,-1,-3,0,-9228.717,-5677.98,10303.651,-6697.876,,,,,,2018-06-16 09:04:39.404
51.457093,271,2048,56,-4,-2,1,-9228.761,-5677.947,10303.586,-6697.941,,,,,,2018-06-16 09:04:39.424
51.477051,256,2047,51,-2,-1,0,-9228.633,-5677.887,10303.612,-6698.13,209,-276,-316,,,2018-06-16 09:04:39.444
51.49704,255,2059,75,-2,0,2,-9228.594,-5677.823,10303.716,-6698.079,,,,,,2018-06-16 09:04:39.464
51.51706,249,2052,82,-3,-2,-1,-9228.601,-5677.87,10303.696,-6698.059,,,,,,2018-06-16 09:04:39.484
51.537018,256,2043,52,0,0,-1,-9228.642,-5677.989,10303.613,-6698.029,,,,,,2018-06-16 09:04:39.504
51.557007,251,2057,48,-1,-1,0,-9228.696,-5677.926,10303.673,-6697.915,,,,,,2018-06-16 09:04:39.524
51.576996,254,2045,77,-1,-2,2,-9228.561,-5677.943,10303.806,-6697.882,215,-282,-320,,,2018-06-16 09:04:39.544
51.596985,258,2035,67,-3,-1,0,-9228.433,-5677.882,10303.897,-6697.971,,,,,,2018-06-16 09:04:39.564
51.616974,243,2048,59,-1,-1,-1,-9228.515,-5678.053,10303.652,-6698.09,,,,,,2018-06-16 09:04:39.584
51.636963,250,2048,88,0,1,-1,-9228.431,-5678.125,10303.616,-6698.199,,,,,,2018-06-16 09:04:39.604
51.656952,255,2057,79,0,0,1,-9228.387,-5678.093,10303.681,-6698.187,215,-282,-320,100070,28670,2018-06-16 09:04:39.624
51.676941,234,2053,72,0,0,1,-9228.476,-5677.932,10303.551,-6698.402,202,-285,-321,,,2018-06-16 09:04:39.644
51.69693,254,2051,58,1,0,2,-9228.535,-5678.04,10303.482,-6698.333,,,,,,2018-06-16 09:04:39.664
51.716919,246,2054,76,-2,-1,-1,-9228.672,-5678.222,10303.313,-6698.251,,,,,,2018-06-16 09:04:39.684
51.736878,257,2051,78,-2,-2,-2,-9228.708,-5678.242,10303.365,-6698.104,,,,,,2018-06-16 09:04:39.704
51.756867,262,2047,35,-1,-3,0,-9228.837,-5678.382,10303.183,-6698.089,,,,,,2018-06-16 09:04:39.724
51.776856,236,2037,76,1,0,-2,-9228.851,-5678.058,10303.333,-6698.113,206,-285,-321,,,2018-06-16 09:04:39.744
51.796845,239,2054,58,-1,-1,2,-9228.895,-5678.01,10303.335,-6698.09,,,,,,2018-06-16 09:04:39.764
51.816834,256,2040,62,-2,-1,0,-9229.017,-5677.834,10303.265,-6698.179,,,,,,2018-06-16 09:04:39.784
51.836823,245,2043,62,0,1,0,-9228.988,-5677.955,10303.251,-6698.137,,,,,,2018-06-16 09:04:39.804
51.856812,264,2064,49,-1,-1,-1,-9229.124,-5677.952,10303.175,-6698.07,,,,,,2018-06-16 09:04:39.824
51.876801,264,2049,51,0,1,-1,-9229.225,-5677.82,10303.15,-6698.081,203,-286,-329,,,2018-06-16 09:04:39.844
51.89679,251,2055,36,0,-1,0,-9229.429,-5677.847,10303.048,-6697.934,,,,,,2018-06-16 09:04:39.864
51.916749,257,2057,68,0,-3,-3,-9229.413,-5677.686,10303.129,-6697.968,,,,,,2018-06-16 09:04:39.884
51.936768,248,2058,50,-3,-1,0,-9229.412,-5677.81,10303.091,-6697.924,,,,,,2018-06-16 09:04:39.904
51.956727,252,2042,67,0,0,0,-9229.392,-5677.751,10303.058,-6698.051,,,,,,2018-06-16 09:04:39.924
51.976716,258,2050,87,-1,-2,-1,-9229.521,-5677.601,10303.075,-6697.975,203,-284,-318,,,2018-06-16 09:04:39.944
51.996705,249,2049,68,0,0,2,-9229.504,-5677.603,10303.07,-6698.003,,,,,,2018-06-16 09:04:39.964
52.016694,258,2051,49,-1,-2,-1,-9229.769,-5677.688,10302.826,-6697.942,,,,,,2018-06-16 09:04:39.984
52.036744,271,2044,75,0,0,-2,-9229.89,-5677.695,10302.699,-6697.965,,,,,,2018-06-16 09:04:40.004
52.056672,250,2035,55,-1,-2,-3,-9229.839,-5677.742,10302.662,-6698.051,,,,,,2018-06-16 09:04:40.024
52.07663,239,2039,48,-1,0,1,-9229.953,-5677.581,10302.668,-6698.022,198,-284,-315,,,2018-06-16 09:04:40.044
52.096619,261,2045,51,1,-1,0,-9230.051,-5677.581,10302.595,-6698,,,,,,2018-06-16 09:04:40.064
52.116639,247,2049,61,-2,-1,1,-9230.043,-5677.681,10302.418,-6698.198,,,,,,2018-06-16 09:04:40.084
52.136597,267,2045,58,-1,0,0,-9230.152,-5677.594,10302.357,-6698.215,,,,,,2018-06-16 09:04:40.104
52.156586,270,2061,60,-1,-1,-1,-9230.231,-5677.471,10302.324,-6698.261,198,-284,-315,100067,28670,2018-06-16 09:04:40.124
52.176575,256,2042,77,-1,-2,0,-9230.25,-5677.701,10302.197,-6698.236,202,-278,-321,,,2018-06-16 09:04:40.144
52.196564,263,2038,59,-3,-1,0,-9230.302,-5677.789,10302.143,-6698.173,,,,,,2018-06-16 09:04:40.164
52.216614,266,2044,66,-1,-1,0,-9230.476,-5677.644,10301.99,-6698.29,,,,,,2018-06-16 09:04:40.184
52.236542,257,2053,63,0,-1,1,-9230.429,-5677.617,10302.078,-6698.243,,,,,,2018-06-16 09:04:40.204
52.256531,256,2040,45,-3,-1,1,-9230.334,-5677.654,10302.182,-6698.182,,,,,,2018-06-16 09:04:40.224
52.27652,262,2060,47,-3,-1,0,-9230.231,-5677.681,10302.227,-6698.233,206,-280,-321,,,2018-06-16 09:04:40.244
52.296509,248,2041,74,-2,-1,1,-9230.148,-5677.514,10302.374,-6698.262,,,,,,2018-06-16 09:04:40.264
52.316498,262,2043,72,-2,-1,-1,-9230.207,-5677.546,10302.332,-6698.218,,,,,,2018-06-16 09:04:40.283
52.336457,258,2038,66,-2,-2,0,-9229.973,-5677.428,10302.489,-6698.399,,,,,,2018-06-16 09:04:40.303
52.356476,247,2050,61,-2,-1,3,-9229.82,-5677.453,10302.518,-6698.544,,,,,,2018-06-16 09:04:40.323
52.376435,248,2062,46,-2,-1,1,-9229.811,-5677.61,10302.575,-6698.336,209,-278,-326,,,2018-06-16 09:04:40.343
52.396424,272,2055,81,-3,-1,0,-9229.764,-5677.598,10302.661,-6698.28,,,,,,2018-06-16 09:04:40.363
52.416413,275,2051,79,-3,-2,-1,-9229.921,-5677.516,10302.655,-6698.141,,,,,,2018-06-16 09:04:40.383
52.436402,262,2040,71,-2,-3,-1,-9229.9,-5677.575,10302.688,-6698.07,,,,,,2018-06-16 09:04:40.403
52.456391,245,2037,32,-2,-1,-1,-9229.845,-5677.696,10302.566,-6698.231,,,,,,2018-06-16 09:04:40.423
52.47638,257,2053,76,0,0,-1,-9229.873,-5677.749,10302.555,-6698.164,205,-272,-318,,,2018-06-16 09:04:40.443
52.496369,252,2034,69,-3,-1,0,-9229.704,-5677.793,10302.627,-6698.249,,,,,,2018-06-16 09:04:40.463
52.516358,260,2050,77,-2,-1,2,-9229.7,-5677.804,10302.712,-6698.113,,,,,,2018-06-16 09:04:40.483
52.536347,236,2051,66,-2,-2,0,-9229.688,-5677.88,10302.658,-6698.15,,,,,,2018-06-16 09:04:40.503
52.556305,260,2051,82,0,0,-1,-9229.738,-5677.961,10302.627,-6698.06,,,,,,2018-06-16 09:04:40.523
52.576294,239,2046,53,-4,-1,-1,-9229.795,-5677.79,10302.651,-6698.089,206,-285,-330,,,2018-06-16 09:04:40.543
52.596283,259,2042,58,-1,-2,1,-9229.899,-5677.504,10302.663,-6698.168,,,,,,2018-06-16 09:04:40.563
52.616272,252,2055,59,0,0,2,-9230.077,-5677.429,10302.574,-6698.124,,,,,,2018-06-16 09:04:40.583
52.636261,261,2043,77,-1,-2,-1,-9230.213,-5677.357,10302.494,-6698.12,,,,,,2018-06-16 09:04:40.603
52.65625,252,2034,58,0,0,-2,-9230.086,-5677.215,10302.653,-6698.172,206,-285,-330,100065,28670,2018-06-16 09:04:40.623
52.67624,259,2043,68,0,1,0,-9230.122,-5677.382,10302.476,-6698.253,204,-283,-316,,,2018-06-16 09:04:40.643
52.696198,260,2045,81,-1,0,-1,-9230.238,-5677.476,10302.428,-6698.088,,,,,,2018-06-16 09:04:40.663
52.716218,249,2043,61,-3,-2,-1,-9230.23,-5677.555,10302.352,-6698.15,,,,,,2018-06-16 09:04:40.683
52.736176,263,2059,43,-1,-1,-1,-9230.329,-5677.392,10302.367,-6698.127,,,,,,2018-06-16 09:04:40.703
52.756196,258,2056,76,-1,-2,-1,-9230.384,-5677.27,10302.296,-6698.263,,,,,,2018-06-16 09:04:40.723
52.776154,247,2047,87,-2,-1,0,-9230.257,-5677.355,10302.272,-6698.402,211,-278,-321,,,2018-06-16 09:04:40.743
52.796174,256,2050,67,-2,-1,1,-9230.371,-5677.275,10302.219,-6698.395,,,,,,2018-06-16 09:04:40.763
52.816132,249,2043,104,-1,-1,-1,-9230.251,-5677.311,10302.286,-6698.428,,,,,,2018-06-16 09:04:40.783
52.836121,261,2041,72,-2,-2,0,-9230.208,-5677.218,10302.409,-6698.377,,,,,,2018-06-16 09:04:40.803
52.85611,251,2039,84,-2,-2,2,-9230.216,-5677.295,10302.388,-6698.333,,,,,,2018-06-16 09:04:40.823
52.876099,249,2058,76,-1,-2,0,-9230.181,-5677.239,10302.371,-6698.455,217,-284,-318,,,2018-06-16 09:04:40.843
52.896088,270,2050,48,-2,-1,1,-9230.189,-5677.151,10302.51,-6698.304,,,,,,2018-06-16 09:04:40.863
52.916077,254,2035,60,-1,-1,1,-9230.029,-5676.999,10302.691,-6698.375,,,,,,2018-06-16 09:04:40.883
52.936036,275,2052,69,-2,-1,2,-9230.015,-5676.848,10302.674,-6698.548,,,,,,2018-06-16 09:04:40.903
52.956025,266,2055,88,-1,-1,1,-9229.904,-5676.915,10302.725,-6698.566,,,,,,2018-06-16 09:04:40.923
52.976044,275,2061,48,-3,-1,0,-9229.904,-5676.991,10302.614,-6698.673,207,-284,-315,,,2018-06-16 09:04:40.943
52.996003,244,2042,85,-1,-1,-1,-9229.896,-5676.93,10302.571,-6698.8,,,,,,2018-06-16 09:04:40.963
53.015992,251,2034,75,-2,-1,1,-9229.983,-5676.976,10302.522,-6698.717,,,,,,2018-06-16 09:04:40.983
53.036042,235,2035,72,0,-1,0,-9229.956,-5676.795,10302.555,-6698.858,,,,,,2018-06-16 09:04:41.003
53.05597,242,2049,68,-2,-2,2,-9229.819,-5676.865,10302.632,-6698.869,,,,,,2018-06-16 09:04:41.023
53.075959,243,2039,95,-3,-2,0,-9229.962,-5676.959,10302.493,-6698.807,205,-274,-327,,,2018-06-16 09:04:41.043
53.095948,255,2067,69,1,0,-1,-9229.864,-5676.951,10302.604,-6698.778,,,,,,2018-06-16 09:04:41.063
53.115906,242,2049,46,-2,-2,-1,-9229.934,-5676.836,10302.586,-6698.805,,,,,,2018-06-16 09:04:41.083
53.135926,247,2044,43,0,-1,1,-9229.926,-5676.823,10302.636,-6698.751,,,,,,2018-06-16 09:04:41.103
53.155915,262,2025,84,-4,-2,-1,-9229.801,-5676.776,10302.656,-6698.931,205,-274,-327,100069,28670,2018-06-16 09:04:41.123
53.175873,263,2046,75,-1,0,1,-9229.857,-5676.673,10302.65,-6698.952,198,-282,-322,,,2018-06-16 09:04:41.143
53.195862,264,2041,77,-1,-1,0,-9229.845,-5676.752,10302.77,-6698.716,,,,,,2018-06-16 09:04:41.163
53.215851,256,2055,67,-1,-1,-1,-9229.917,-5676.814,10302.688,-6698.692,,,,,,2018-06-16 09:04:41.183
53.23584,251,2044,76,-3,-1,-2,-9229.97,-5676.839,10302.625,-6698.692,,,,,,2018-06-16 09:04:41.203
53.255829,248,2041,63,0,1,-1,-9229.971,-5676.9,10302.522,-6698.799,,,,,,2018-06-16 09:04:41.223
53.275818,247,2060,68,0,0,-1,-9230.114,-5676.887,10302.305,-6698.948,209,-285,-323,,,2018-06-16 09:04:41.243
53.295807,261,2045,78,1,1,0,-9230.212,-5676.796,10302.301,-6698.895,,,,,,2018-06-16 09:04:41.263
53.315796,249,2040,96,0,0,1,-9229.926,-5676.897,10302.42,-6699.021,,,,,,2018-06-16 09:04:41.283
53.335755,249,2050,74,-1,-1,1,-9229.76,-5676.886,10302.396,-6699.294,,,,,,2018-06-16 09:04:41.303
53.355774,252,2051,86,0,2,0,-9229.739,-5676.972,10302.466,-6699.142,,,,,,2018-06-16 09:04:41.323
53.375733,246,2044,62,-1,-1,0,-9229.642,-5676.98,10302.509,-6699.205,213,-290,-309,,,2018-06-16 09:04:41.343
53.395722,235,2039,65,-1,-1,0,-9229.667,-5676.883,10302.402,-6699.417,,,,,,2018-06-16 09:04:41.363
53.415711,263,2045,90,1,1,1,-9229.516,-5676.936,10302.461,-6699.489,,,,,,2018-06-16 09:04:41.383
53.435761,247,2049,67,-1,-1,0,-9229.476,-5676.954,10302.478,-6699.504,,,,,,2018-06-16 09:04:41.403
53.455689,247,2038,70,-3,-1,0,-9229.506,-5677.058,10302.402,-6699.49,,,,,,2018-06-16 09:04:41.423
53.475678,260,2045,40,0,0,0,-9229.555,-5677.221,10302.375,-6699.327,206,-278,-321,,,2018-06-16 09:04:41.443
