;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250,,,,,,,,,,,,
;Version,1191, Build date, Nov 15 2016,  SN:CCDC30161C28AA2,,,,,,,,,,,
17.733124,-9,2013,-355,617,-657,-30,8206.566,8450.958,-6475.868,9366.544,,,,,2018-06-16 11:45:09.015
17.753113,-35,2021,-396,637,-596,37,8276.153,8354.86,-6483.799,9386.02,,,,,2018-06-16 11:45:09.035
17.773102,-23,2023,-334,419,-475,64,8323.175,8274.221,-6505.276,9401.002,,,,,2018-06-16 11:45:09.055
17.793061,0,1993,-365,257,-389,168,8349.978,8223.822,-6538.734,9398.245,182,-61,415,,2018-06-16 11:45:09.075
17.81308,154,2021,42,94,-334,91,8378.949,8184.16,-6570.045,9385.237,,,,,2018-06-16 11:45:09.095
17.833191,-33,2019,-409,208,-416,0,8458.914,8096.519,-6573.917,9386.81,,,,,2018-06-16 11:45:09.115
17.853058,13,1753,-368,177,-450,-19,8481.506,8060.024,-6605.93,9375.35,,,,,2018-06-16 11:45:09.135
17.873017,60,1917,-405,76,-318,137,8492.281,8011.014,-6650.581,9376.034,,,,,2018-06-16 11:45:09.155
17.893006,368,2195,-218,39,-287,172,8506.031,7971.674,-6686.286,9371.705,-234,-364,291,,2018-06-16 11:45:09.175
17.912995,21,2016,-403,52,-276,132,8503.484,7943.88,-6714.89,9377.165,,,,,2018-06-16 11:45:09.195
17.933014,13,2049,-466,-19,-205,181,8505.227,7914.382,-6751.232,9374.431,,,,,2018-06-16 11:45:09.215
17.953003,0,2067,-460,17,-205,112,8514.825,7891.863,-6769.949,9371.204,,,,,2018-06-16 11:45:09.235
17.972992,30,2022,-389,47,-168,28,8533.995,7860.908,-6779.209,9373.089,,,,,2018-06-16 11:45:09.255
17.992951,-9,2076,-396,140,-142,22,8553.351,7835.881,-6786.283,9371.282,-961,-824,-188,,2018-06-16 11:45:09.275
18.01294,21,2040,-392,129,-177,-12,8585.335,7810.959,-6786.866,9362.416,,,,,2018-06-16 11:45:09.295
18.032929,8,2037,-401,109,-183,-113,8611.952,7802.726,-6784.03,9346.877,,,,,2018-06-16 11:45:09.315
18.052918,12,2022,-429,38,-138,-147,8638.558,7799.849,-6783.686,9324.95,,,,,2018-06-16 11:45:09.335
18.072907,38,2075,-469,-30,-122,-156,8651.16,7813.515,-6786.556,9299.704,-961,-824,-188,35101,2018-06-16 11:45:09.355
18.092896,18,2028,-486,-130,-30,-141,8665.361,7830.308,-6786.037,9272.698,-1261,-982,-613,,2018-06-16 11:45:09.375
18.112885,20,2020,-499,-77,-39,-187,8686.333,7842.701,-6770.609,9253.86,,,,,2018-06-16 11:45:09.395
18.132874,-22,2009,-441,33,2,-203,8702.587,7842.682,-6753.301,9251.252,,,,,2018-06-16 11:45:09.415
18.152863,0,2017,-408,143,9,-88,8724.642,7834.615,-6730.306,9254.071,,,,,2018-06-16 11:45:09.435
18.172852,-21,1989,-359,139,18,-125,8741.163,7832.415,-6711.171,9254.24,,,,,2018-06-16 11:45:09.455
18.192841,-8,2023,-368,97,2,-65,8746.811,7825.243,-6704.943,9259.483,-1188,-1141,-655,,2018-06-16 11:45:09.475
18.21283,-23,2048,-411,58,-5,26,8746.155,7816.858,-6706.342,9266.17,,,,,2018-06-16 11:45:09.495
18.232819,2,2053,-391,36,-15,33,8749.402,7810.506,-6704.578,9269.736,,,,,2018-06-16 11:45:09.515
18.252838,-1,2044,-397,41,-11,-11,8755.948,7805.261,-6701.131,9270.465,,,,,2018-06-16 11:45:09.535
18.272797,-6,1999,-401,35,-30,-22,8759.818,7801.781,-6703.744,9267.851,,,,,2018-06-16 11:45:09.555
18.292786,-9,2053,-484,-17,-34,-2,8755.915,7803.201,-6713.131,9263.547,-1191,-1108,-690,,2018-06-16 11:45:09.575
18.312775,-15,2106,-485,-80,-13,18,8744.042,7814.379,-6724.458,9257.122,,,,,2018-06-16 11:45:09.595
18.332764,12,2072,-519,-133,29,12,8733.15,7836.509,-6726.902,9246.915,,,,,2018-06-16 11:45:09.615
18.352753,-42,2132,-572,-150,85,-77,8714.435,7878.264,-6726.548,9229.331,,,,,2018-06-16 11:45:09.635
18.372742,15,2059,-448,-275,175,-106,8704.256,7903.843,-6708.782,9229.998,,,,,2018-06-16 11:45:09.655
18.392731,-20,2105,-388,33,165,-102,8707.691,7924.682,-6678.669,9230.728,-1240,-1014,-700,,2018-06-16 11:45:09.675
; 18 stopping logging: shutdown: switched off,,,,,,,,,,,,,,,
